id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
25789,F,63,retired,undef,not commuting,Ce,-577704,-1.19612e+06,11255
48305,F,84,retired,undef,not commuting,Ra,-560806,-1.19501e+06,16338
16408,M,54,at home,undef,not commuting,Ho,-564120,-1.20195e+06,1451
49466,F,36,working,construction,not commuting,Ra,-560947,-1.1954e+06,16264
12037,F,60,retired,undef,not commuting,Ho,-564636,-1.20262e+06,5449
11832,M,74,retired,undef,not commuting,Ho,-564917,-1.20184e+06,4187
27272,F,19,at home,undef,not commuting,DB,-572024,-1.20101e+06,11743
13759,F,20,student,undef,not commuting,Ho,-564038,-1.20209e+06,6642
26003,F,34,at home,undef,not commuting,Ce,-577820,-1.19603e+06,11238
45929,M,52,at home,undef,not commuting,Pr,-575398,-1.20397e+06,15594
2982,F,31,at home,undef,not commuting,Ho,-562925,-1.20171e+06,4867
36606,M,50,working,industry,not commuting,Lu,-568893,-1.20431e+06,13938
28625,M,58,working,construction,60 to 90 mins,DB,-571617,-1.2015e+06,11341
21913,M,58,retired,undef,not commuting,Ho,-565648,-1.20172e+06,2877
24789,F,24,student,undef,15 to 30 min,Ce,-577554,-1.19561e+06,10895
22913,F,36,working,tradeandmoto,not commuting,Ho,-563611,-1.2024e+06,7857
26457,M,42,working,industry,not commuting,Ce,-577224,-1.19639e+06,10996
18430,F,48,at home,undef,not commuting,Ho,-565688,-1.20215e+06,8957
50905,F,18,student,undef,60 to 90 mins,Ro,-559968,-1.1997e+06,16796
23724,F,42,at home,undef,not commuting,Ho,-564791,-1.20187e+06,4342
22463,F,43,working,industry,not commuting,Ho,-564558,-1.20215e+06,1259
18203,M,29,at home,undef,not commuting,Ho,-565566,-1.20182e+06,2323
55274,M,19,student,undef,less than 15min,Su,-555364,-1.20161e+06,17650
39508,M,44,working,industry,less than 15min,Mi,-569472,-1.205e+06,14791
9409,M,59,working,industry,not commuting,Ho,-563697,-1.20248e+06,7793
41406,F,67,retired,undef,not commuting,Mu,-571174,-1.19619e+06,15352
43757,F,18,student,undef,not commuting,Mu,-571219,-1.19603e+06,15059
44389,F,63,retired,undef,not commuting,NP,-576296,-1.1996e+06,15456
31120,M,48,at home,undef,not commuting,Du,-564906,-1.19437e+06,12191
2099,F,28,working,education,not commuting,Ho,-564738,-1.20164e+06,371
33679,M,8,student,undef,not commuting,Du,-566359,-1.19399e+06,12011
49146,F,14,student,undef,not commuting,Ra,-561872,-1.19441e+06,16220
16592,F,54,working,industry,not commuting,Ho,-563521,-1.20176e+06,5591
43507,M,4,at home,undef,not commuting,Mu,-571410,-1.19592e+06,14860
54620,F,55,retired,undef,not commuting,SP,-575127,-1.1989e+06,17495
48750,M,38,at home,undef,not commuting,Ra,-561017,-1.19572e+06,16064
53142,F,44,working,agriculture,not commuting,Ro,-558345,-1.19922e+06,17133
19683,F,32,at home,undef,not commuting,Ho,-564017,-1.20191e+06,1371
50557,F,27,at home,undef,not commuting,Ro,-559718,-1.20049e+06,16666
51000,F,38,working,tradeandmoto,not commuting,Ro,-560188,-1.20035e+06,16706
7809,F,53,at home,undef,not commuting,Ho,-565648,-1.20172e+06,2890
12377,M,42,working,construction,30 to 45 mins,Ho,-565771,-1.20206e+06,6810
28441,M,33,working,industry,less than 15min,DB,-571499,-1.2008e+06,11615
54541,M,34,working,industry,not commuting,SP,-574069,-1.19917e+06,17401
5285,F,33,working,banks,15 to 30 min,Ho,-565245,-1.20193e+06,2171
8216,F,1,at home,undef,not commuting,Ho,-564422,-1.2024e+06,7362
54978,F,40,working,industry,not commuting,Su,-554928,-1.20175e+06,17629
44815,M,18,working,tradeandmoto,not commuting,Pr,-575161,-1.20426e+06,15728
14722,M,22,student,undef,not commuting,Ho,-565663,-1.20218e+06,4783
11195,F,7,student,undef,not commuting,Ho,-563956,-1.20188e+06,1042
30881,F,28,at home,undef,not commuting,Du,-566013,-1.19508e+06,12609
37215,F,25,working,industry,not commuting,Lu,-568892,-1.20405e+06,13588
9853,F,43,at home,undef,not commuting,Ho,-563720,-1.20166e+06,6409
2029,M,81,retired,undef,not commuting,Ho,-564174,-1.2028e+06,125
26719,M,50,at home,undef,not commuting,DB,-571443,-1.20099e+06,11462
30060,M,79,retired,undef,not commuting,Du,-565881,-1.19511e+06,12866
31933,M,8,student,undef,not commuting,Du,-566563,-1.19534e+06,12125
661,F,25,working,transportation,not commuting,Ho,-563661,-1.20221e+06,7454
55375,M,40,working,agriculture,not commuting,Su,-555277,-1.20151e+06,17668
30603,M,14,student,undef,not commuting,Du,-565630,-1.19555e+06,13264
9072,M,57,retired,undef,not commuting,Ho,-563689,-1.20261e+06,8032
27825,M,63,retired,undef,not commuting,DB,-571347,-1.20159e+06,11334
3380,M,33,at home,undef,not commuting,Ho,-563943,-1.20262e+06,9809
40644,M,44,working,banks,not commuting,Mi,-569653,-1.20494e+06,14668
3176,F,16,student,undef,15 to 30 min,Ho,-565111,-1.20165e+06,10176
15845,M,62,retired,undef,not commuting,Ho,-564618,-1.2029e+06,206
51329,M,65,retired,undef,not commuting,Ro,-558204,-1.19897e+06,16897
575,F,73,retired,undef,not commuting,Ho,-562894,-1.20179e+06,8096
33370,F,55,retired,undef,not commuting,Du,-565690,-1.19525e+06,11996
18295,M,32,working,publicsector,not commuting,Ho,-563837,-1.20208e+06,3874
43896,F,54,working,tradeandmoto,not commuting,Mu,-570677,-1.19586e+06,14914
34131,M,59,working,industry,not commuting,Du,-564818,-1.19445e+06,12082
2890,F,40,at home,undef,not commuting,Ho,-563872,-1.20213e+06,927
24187,M,43,working,tradeandmoto,not commuting,Ho,-564791,-1.20187e+06,4320
21654,F,16,student,undef,not commuting,Ho,-565619,-1.20209e+06,3387
49333,M,28,working,industry,30 to 45 mins,Ra,-560401,-1.19586e+06,16158
49595,F,54,working,banks,30 to 45 mins,Ra,-560340,-1.19577e+06,16180
25802,M,21,student,undef,45 to 60 mins,Ce,-577323,-1.19509e+06,10962
3010,F,1,at home,undef,not commuting,Ho,-563938,-1.20204e+06,1830
33521,M,9,student,undef,not commuting,Du,-566884,-1.19517e+06,12878
12582,M,36,working,tradeandmoto,not commuting,Ho,-565303,-1.20162e+06,2736
32552,F,4,at home,undef,not commuting,Du,-566268,-1.19519e+06,12287
3937,F,37,working,industry,not commuting,Ho,-564877,-1.20134e+06,1926
51692,M,36,working,construction,not commuting,Ro,-559611,-1.20048e+06,16684
45650,M,74,retired,undef,not commuting,Pr,-575753,-1.20376e+06,15651
45281,M,49,working,industry,15 to 30 min,Pr,-574859,-1.20463e+06,15829
33569,M,53,at home,undef,not commuting,Du,-566948,-1.19482e+06,13074
1118,M,45,working,industry,15 to 30 min,Ho,-565245,-1.20193e+06,2173
4273,F,45,at home,undef,not commuting,Ho,-564592,-1.20135e+06,10400
46486,F,5,at home,undef,not commuting,Pr,-575448,-1.20391e+06,15507
13078,M,22,student,undef,30 to 45 mins,Ho,-565608,-1.20194e+06,2998
45385,M,24,student,undef,not commuting,Pr,-575276,-1.20379e+06,15777
27423,M,32,working,industry,not commuting,DB,-572021,-1.20121e+06,11685
15545,F,86,retired,undef,not commuting,Ho,-564265,-1.20192e+06,4616
7538,M,65,retired,undef,not commuting,Ho,-565245,-1.20193e+06,2164
36644,F,37,working,eatinghousing,not commuting,Lu,-568802,-1.20354e+06,13728
46342,F,1,at home,undef,not commuting,Pr,-575189,-1.20461e+06,15663
44667,F,12,student,undef,not commuting,Pr,-575126,-1.20404e+06,15669
27645,F,33,at home,undef,not commuting,DB,-571822,-1.20101e+06,11367
35518,F,55,retired,undef,not commuting,Du,-566315,-1.19518e+06,12229
44155,M,49,working,banks,30 to 45 mins,Mu,-571504,-1.19601e+06,15199
34222,F,26,working,education,15 to 30 min,Du,-565465,-1.19473e+06,11952
45387,M,6,student,undef,not commuting,Pr,-575150,-1.20429e+06,15851
39234,F,57,retired,undef,not commuting,Mi,-570385,-1.20578e+06,14599
54157,M,75,retired,undef,not commuting,SP,-573948,-1.19938e+06,17366
42999,M,20,working,agriculture,not commuting,Mu,-571082,-1.19664e+06,14943
8916,F,60,retired,undef,not commuting,Ho,-563824,-1.20259e+06,9888
42921,M,52,working,tradeandmoto,not commuting,Mu,-570978,-1.19511e+06,14964
6625,M,23,student,undef,not commuting,Ho,-563773,-1.20301e+06,9360
52459,M,42,working,education,15 to 30 min,Ro,-558247,-1.19898e+06,16872
26737,M,54,working,health,not commuting,DB,-571802,-1.20155e+06,11525
27837,M,90,retired,undef,not commuting,DB,-571942,-1.20094e+06,11580
12676,F,35,working,publicsector,not commuting,Ho,-564131,-1.20192e+06,1490
49080,F,42,working,adminetc,more than 90 mins,Ra,-560887,-1.19507e+06,15878
55109,M,2,at home,undef,not commuting,Su,-554572,-1.20157e+06,17750
23934,M,44,working,education,not commuting,Ho,-565550,-1.20173e+06,2416
49564,F,58,working,industry,less than 15min,Ra,-560286,-1.19482e+06,16503
52861,M,31,working,publicsector,not commuting,Ro,-559859,-1.20029e+06,16660
47397,M,52,working,industry,15 to 30 min,Ra,-560418,-1.1955e+06,16304
22438,M,63,retired,undef,not commuting,Ho,-565511,-1.20214e+06,6873
31780,F,79,retired,undef,not commuting,Du,-566268,-1.19519e+06,12293
45858,F,24,student,undef,45 to 60 mins,Pr,-574850,-1.204e+06,15481
24958,F,47,working,tradeandmoto,not commuting,Ce,-577189,-1.19652e+06,11283
29633,F,90,retired,undef,not commuting,Du,-566588,-1.19532e+06,12144
38080,F,52,working,education,not commuting,Lu,-568884,-1.20404e+06,14447
42444,M,34,working,health,not commuting,Mu,-571424,-1.1964e+06,15357
53652,F,17,student,undef,less than 15min,Ro,-558140,-1.19884e+06,17028
47674,F,73,retired,undef,not commuting,Ra,-561064,-1.19543e+06,16428
26530,M,14,student,undef,not commuting,Ce,-577331,-1.19504e+06,10969
3199,F,56,working,construction,not commuting,Ho,-564235,-1.20232e+06,9980
15154,M,22,working,education,not commuting,Ho,-564406,-1.20124e+06,10742
39810,M,14,student,undef,not commuting,Mi,-571003,-1.20633e+06,14633
8513,M,35,at home,undef,not commuting,Ho,-563425,-1.20167e+06,5852
5870,M,30,working,construction,not commuting,Ho,-563616,-1.20226e+06,7631
48634,M,40,working,industry,not commuting,Ra,-560479,-1.19609e+06,16507
48631,M,10,student,undef,not commuting,Ra,-560479,-1.19609e+06,16507
18305,F,40,working,education,not commuting,Ho,-564867,-1.20168e+06,3987
41953,M,52,working,adminetc,not commuting,Mu,-571049,-1.19656e+06,15343
54853,F,32,working,adminetc,not commuting,SP,-574683,-1.1986e+06,17508
29137,M,19,student,undef,45 to 60 mins,DB,-571557,-1.20067e+06,11618
6412,F,58,retired,undef,not commuting,Ho,-565512,-1.20196e+06,2229
43229,F,65,retired,undef,not commuting,Mu,-571049,-1.19656e+06,15343
48094,M,25,working,industry,not commuting,Ra,-560734,-1.19505e+06,15882
35344,F,59,retired,undef,not commuting,Du,-565852,-1.19514e+06,12747
48672,M,61,retired,undef,not commuting,Ra,-560730,-1.19551e+06,16565
46133,M,38,at home,undef,not commuting,Pr,-574788,-1.204e+06,15566
5225,M,3,at home,undef,not commuting,Ho,-564138,-1.2019e+06,1782
7733,M,13,student,undef,not commuting,Ho,-565783,-1.20179e+06,7155
8527,F,26,working,industry,not commuting,Ho,-563575,-1.20175e+06,6579
55888,F,73,retired,undef,not commuting,Su,-554377,-1.20152e+06,17569
52910,M,65,retired,undef,not commuting,Ro,-559265,-1.19922e+06,16910
17301,F,60,retired,undef,not commuting,Ho,-563898,-1.20206e+06,868
39536,F,54,working,industry,not commuting,Mi,-569861,-1.20537e+06,14739
14405,F,22,at home,undef,not commuting,Ho,-563826,-1.20274e+06,8550
32869,M,4,at home,undef,not commuting,Du,-565843,-1.19509e+06,12820
47573,F,24,working,construction,not commuting,Ra,-560529,-1.19478e+06,16324
25806,M,18,student,undef,not commuting,Ce,-577598,-1.19584e+06,10884
50390,M,29,working,construction,not commuting,Ra,-560651,-1.19567e+06,16303
51953,F,61,retired,undef,not commuting,Ro,-560553,-1.20026e+06,17008
52195,M,37,working,industry,not commuting,Ro,-560040,-1.20042e+06,16846
31485,M,60,working,publicsector,not commuting,Du,-565513,-1.19507e+06,11930
14341,F,61,working,transportation,not commuting,Ho,-563575,-1.20175e+06,6546
7338,F,33,working,eatinghousing,not commuting,Ho,-564105,-1.20271e+06,69
7952,M,22,student,undef,not commuting,Ho,-564397,-1.20126e+06,10703
53742,M,53,at home,undef,not commuting,Ro,-558461,-1.19921e+06,17240
35612,M,34,at home,undef,not commuting,Du,-565619,-1.19592e+06,12215
16026,M,56,retired,undef,not commuting,Ho,-563472,-1.20175e+06,5699
28046,F,57,retired,undef,not commuting,DB,-571752,-1.20052e+06,11408
25600,M,25,working,tradeandmoto,not commuting,Ce,-577304,-1.19477e+06,11021
13459,M,10,student,undef,not commuting,Ho,-564334,-1.20233e+06,9936
38422,F,36,working,health,not commuting,Lu,-567865,-1.20312e+06,14157
49677,F,50,working,construction,not commuting,Ra,-560713,-1.19516e+06,16516
36792,M,58,working,eatinghousing,not commuting,Lu,-568656,-1.20311e+06,14450
50552,M,43,working,health,not commuting,Ro,-559493,-1.20006e+06,16879
36331,M,54,working,industry,not commuting,Lu,-568507,-1.20375e+06,14416
10467,F,0,at home,undef,not commuting,Ho,-565818,-1.20172e+06,7117
24983,F,66,retired,undef,not commuting,Ce,-577852,-1.19581e+06,11078
10037,F,29,at home,undef,not commuting,Ho,-563575,-1.20175e+06,6541
45572,F,60,retired,undef,not commuting,Pr,-574859,-1.20463e+06,15829
7902,F,38,working,tradeandmoto,not commuting,Ho,-563521,-1.20176e+06,5616
12573,F,45,working,tradeandmoto,not commuting,Ho,-565121,-1.2018e+06,3600
54041,M,32,working,industry,15 to 30 min,SP,-574970,-1.19878e+06,17527
17138,F,47,working,publicsector,30 to 45 mins,Ho,-563843,-1.20262e+06,9863
17621,F,35,at home,undef,not commuting,Ho,-563472,-1.20175e+06,5640
35112,F,43,working,health,not commuting,Du,-566546,-1.19487e+06,13086
14742,F,60,retired,undef,not commuting,Ho,-563962,-1.20159e+06,58
25702,F,19,student,undef,not commuting,Ce,-577800,-1.19583e+06,11076
55553,F,83,retired,undef,not commuting,Su,-555468,-1.20173e+06,17706
7565,M,32,at home,undef,not commuting,Ho,-563915,-1.2027e+06,9677
17421,M,36,working,publicsector,not commuting,Ho,-564186,-1.20227e+06,9990
35643,M,60,retired,undef,not commuting,Du,-565843,-1.19509e+06,12821
22206,F,52,at home,undef,not commuting,Ho,-563709,-1.20268e+06,8335
36771,F,13,student,undef,not commuting,Lu,-568209,-1.20328e+06,13736
33746,M,19,student,undef,not commuting,Du,-565797,-1.19554e+06,12786
40099,M,82,retired,undef,not commuting,Mi,-570010,-1.20569e+06,14714
30926,M,70,retired,undef,not commuting,Du,-564792,-1.19453e+06,13049
39678,F,62,retired,undef,not commuting,Mi,-569754,-1.20533e+06,14675
24845,F,80,retired,undef,not commuting,Ce,-577031,-1.19513e+06,10978
49332,M,54,working,construction,not commuting,Ra,-560401,-1.19586e+06,16158
43767,M,24,working,industry,more than 90 mins,Mu,-571271,-1.19647e+06,15149
17005,M,39,working,industry,not commuting,Ho,-563696,-1.20232e+06,7577
12489,F,51,working,education,45 to 60 mins,Ho,-564791,-1.20187e+06,4344
16844,M,0,at home,undef,not commuting,Ho,-565688,-1.20215e+06,8998
33210,F,39,working,industry,less than 15min,Du,-566269,-1.19504e+06,13257
29310,M,2,at home,undef,not commuting,DB,-571779,-1.20052e+06,11520
51757,M,25,working,industry,not commuting,Ro,-560228,-1.19996e+06,16755
20057,M,23,student,undef,30 to 45 mins,Ho,-565088,-1.20187e+06,3555
43621,F,53,working,construction,not commuting,Mu,-571362,-1.19593e+06,15386
26742,M,39,working,tradeandmoto,not commuting,DB,-571353,-1.2012e+06,11517
4236,F,3,at home,undef,not commuting,Ho,-563513,-1.20181e+06,10446
21843,M,48,at home,undef,not commuting,Ho,-565714,-1.20199e+06,3295
11592,M,11,student,undef,not commuting,Ho,-565548,-1.20197e+06,3017
30181,M,33,at home,undef,not commuting,Du,-564727,-1.19461e+06,13215
8780,F,25,at home,undef,not commuting,Ho,-563764,-1.20269e+06,8411
52972,M,70,retired,undef,not commuting,Ro,-559622,-1.20005e+06,16634
48434,M,38,working,construction,not commuting,Ra,-560581,-1.19585e+06,16074
23846,F,2,at home,undef,not commuting,Ho,-563843,-1.20262e+06,9854
5155,F,60,retired,undef,not commuting,Ho,-563663,-1.20281e+06,8712
38682,M,9,student,undef,not commuting,Lu,-569056,-1.20451e+06,13936
7404,M,33,working,agriculture,not commuting,Ho,-565830,-1.20221e+06,4971
31224,F,73,retired,undef,not commuting,Du,-566350,-1.19516e+06,12456
47023,M,39,working,industry,30 to 45 mins,Ra,-560423,-1.19599e+06,16244
11101,F,44,working,health,not commuting,Ho,-564018,-1.20206e+06,6661
43285,M,39,working,industry,less than 15min,Mu,-571190,-1.19665e+06,14867
5628,F,57,working,transportation,not commuting,Ho,-564292,-1.20241e+06,272
10719,M,43,working,adminetc,not commuting,Ho,-564214,-1.20253e+06,424
29850,F,26,working,industry,30 to 45 mins,Du,-565176,-1.19491e+06,11927
6170,F,51,working,industry,not commuting,Ho,-564112,-1.20234e+06,663
48751,F,35,working,construction,not commuting,Ra,-561017,-1.19572e+06,16064
34453,M,49,at home,undef,not commuting,Du,-564988,-1.19439e+06,12071
35172,M,7,student,undef,not commuting,Du,-565028,-1.19475e+06,11993
31533,F,23,student,undef,not commuting,Du,-565370,-1.19483e+06,11888
10544,F,44,working,industry,not commuting,Ho,-565486,-1.2019e+06,2466
20009,M,38,working,banks,not commuting,Ho,-564818,-1.20172e+06,4452
38095,M,54,at home,undef,not commuting,Lu,-568193,-1.2033e+06,13960
47052,F,53,working,industry,15 to 30 min,Ra,-560799,-1.19573e+06,16079
2468,F,71,retired,undef,not commuting,Ho,-564929,-1.2017e+06,4107
20418,F,64,retired,undef,not commuting,Ho,-563885,-1.20292e+06,9470
52189,M,58,retired,undef,not commuting,Ro,-560027,-1.19999e+06,16975
20206,F,43,working,industry,not commuting,Ho,-565603,-1.20173e+06,2374
42831,M,41,working,industry,not commuting,Mu,-571032,-1.19664e+06,15360
16513,M,37,at home,undef,not commuting,Ho,-565578,-1.20216e+06,6859
4896,M,64,retired,undef,not commuting,Ho,-564464,-1.20223e+06,3070
18554,F,68,retired,undef,not commuting,Ho,-564738,-1.20164e+06,341
16889,M,59,working,industry,15 to 30 min,Ho,-565830,-1.20221e+06,4998
42185,F,34,working,industry,not commuting,Mu,-571004,-1.19629e+06,14830
1475,M,58,retired,undef,not commuting,Ho,-563036,-1.20183e+06,5080
27542,F,39,at home,undef,not commuting,DB,-571558,-1.20108e+06,11349
50732,M,48,working,industry,not commuting,Ro,-560529,-1.20039e+06,17310
81,F,79,retired,undef,not commuting,Ho,-563665,-1.20195e+06,6370
13956,F,39,working,health,not commuting,Ho,-563696,-1.20232e+06,7568
29231,M,47,working,industry,not commuting,DB,-571533,-1.20176e+06,11497
26861,F,81,retired,undef,not commuting,DB,-571510,-1.20078e+06,11616
38620,M,37,working,health,less than 15min,Lu,-567892,-1.20365e+06,14435
6510,M,23,student,undef,not commuting,Ho,-563937,-1.20196e+06,887
10592,F,70,retired,undef,not commuting,Ho,-563700,-1.20264e+06,8304
11535,F,61,retired,undef,not commuting,Ho,-565634,-1.20176e+06,2896
10500,F,47,working,industry,not commuting,Ho,-565680,-1.20202e+06,3288
9918,F,64,retired,undef,not commuting,Ho,-564302,-1.202e+06,1497
40609,M,54,at home,undef,not commuting,Mi,-570234,-1.20551e+06,14720
11073,F,52,working,industry,not commuting,Ho,-564694,-1.20265e+06,6996
28742,M,36,at home,undef,not commuting,DB,-571806,-1.20144e+06,11337
29407,F,58,working,adminetc,15 to 30 min,DB,-571994,-1.20124e+06,11683
11188,F,51,working,industry,not commuting,Ho,-565604,-1.20213e+06,3416
50165,M,36,working,industry,15 to 30 min,Ra,-560755,-1.19553e+06,16415
3148,M,35,working,adminetc,not commuting,Ho,-563378,-1.20159e+06,5937
16528,F,76,retired,undef,not commuting,Ho,-564153,-1.20186e+06,1806
6193,F,15,student,undef,30 to 45 mins,Ho,-563764,-1.20269e+06,8397
13404,M,75,retired,undef,not commuting,Ho,-565830,-1.20221e+06,5003
10728,M,56,retired,undef,not commuting,Ho,-564628,-1.20269e+06,7074
45992,F,76,retired,undef,not commuting,Pr,-575391,-1.20391e+06,15593
42100,F,24,working,banks,less than 15min,Mu,-570454,-1.1959e+06,15068
53239,M,27,working,banks,15 to 30 min,Ro,-558257,-1.19888e+06,16875
21145,M,21,working,tradeandmoto,not commuting,Ho,-565711,-1.20222e+06,8175
39037,F,31,working,publicsector,not commuting,Mi,-569643,-1.20577e+06,14693
47989,M,53,working,tradeandmoto,not commuting,Ra,-560398,-1.19521e+06,15974
8210,F,31,working,tradeandmoto,not commuting,Ho,-563016,-1.20175e+06,7426
39625,F,79,retired,undef,not commuting,Mi,-569675,-1.20553e+06,14684
40706,F,16,student,undef,not commuting,Mi,-570459,-1.20595e+06,14611
49314,F,12,student,undef,not commuting,Ra,-560416,-1.19486e+06,16142
36743,F,29,at home,undef,not commuting,Lu,-568670,-1.204e+06,13867
22557,F,17,student,undef,30 to 45 mins,Ho,-563773,-1.20273e+06,8465
44487,F,76,retired,undef,not commuting,Pr,-575369,-1.20397e+06,15742
33614,M,45,working,industry,not commuting,Du,-566979,-1.19491e+06,12903
52679,M,33,at home,undef,not commuting,Ro,-560333,-1.20026e+06,16737
36218,M,53,working,industry,45 to 60 mins,Lu,-568655,-1.20399e+06,14445
17226,M,29,working,tradeandmoto,not commuting,Ho,-563775,-1.20191e+06,2146
37671,M,11,student,undef,not commuting,Lu,-567513,-1.20338e+06,14302
47706,F,81,retired,undef,not commuting,Ra,-560699,-1.19484e+06,16197
41069,M,65,retired,undef,not commuting,Mu,-571127,-1.19609e+06,15351
702,F,36,at home,undef,not commuting,Ho,-563826,-1.20274e+06,8590
11340,M,22,student,undef,not commuting,Ho,-563912,-1.20251e+06,5114
49027,M,36,working,adminetc,not commuting,Ra,-560277,-1.19521e+06,16290
39551,M,36,working,industry,not commuting,Mi,-570085,-1.2055e+06,14742
15653,F,37,working,transportation,not commuting,Ho,-565088,-1.20187e+06,3585
9925,F,40,at home,undef,not commuting,Ho,-563521,-1.20176e+06,5566
46057,F,8,student,undef,not commuting,Pr,-575765,-1.20388e+06,15844
32743,F,71,retired,undef,not commuting,Du,-566634,-1.19528e+06,12165
1529,M,36,working,industry,not commuting,Ho,-563789,-1.20231e+06,10662
27454,F,65,retired,undef,not commuting,DB,-571424,-1.20173e+06,11634
32506,M,82,retired,undef,not commuting,Du,-566327,-1.19508e+06,12420
16625,M,38,working,industry,less than 15min,Ho,-564169,-1.20197e+06,1563
12437,M,45,working,health,not commuting,Ho,-564476,-1.2028e+06,5337
40697,M,11,student,undef,not commuting,Mi,-569527,-1.20513e+06,14812
39925,M,91,retired,undef,not commuting,Mi,-569738,-1.20563e+06,14699
25003,F,69,retired,undef,not commuting,Ce,-577621,-1.19609e+06,11250
42086,M,15,student,undef,not commuting,Mu,-570677,-1.19586e+06,14914
54155,F,55,working,construction,not commuting,SP,-574652,-1.19873e+06,17493
16893,F,33,working,banks,not commuting,Ho,-563818,-1.20258e+06,9914
8587,F,62,retired,undef,not commuting,Ho,-563616,-1.20226e+06,7651
50079,F,85,retired,undef,not commuting,Ra,-561013,-1.19564e+06,16504
5330,F,29,at home,undef,not commuting,Ho,-563709,-1.20268e+06,8334
48068,M,23,at home,undef,not commuting,Ra,-560621,-1.1952e+06,16367
7289,M,72,retired,undef,not commuting,Ho,-563687,-1.2019e+06,6324
27180,M,52,working,industry,not commuting,DB,-571301,-1.20126e+06,11299
16503,M,20,working,transportation,45 to 60 mins,Ho,-563300,-1.20191e+06,1154
18590,F,47,working,it,not commuting,Ho,-563796,-1.20251e+06,10083
19499,M,79,retired,undef,not commuting,Ho,-565445,-1.20188e+06,2569
55186,F,3,at home,undef,not commuting,Su,-555107,-1.20202e+06,17769
44886,M,11,student,undef,not commuting,Pr,-575273,-1.20387e+06,15710
497,M,33,working,industry,not commuting,Ho,-564854,-1.20183e+06,4129
25798,M,38,working,construction,15 to 30 min,Ce,-577811,-1.19575e+06,11087
20641,M,70,retired,undef,not commuting,Ho,-565233,-1.20174e+06,2847
54491,F,87,retired,undef,not commuting,SP,-574159,-1.19908e+06,17455
43958,M,84,retired,undef,not commuting,Mu,-571293,-1.19652e+06,15241
31518,M,9,student,undef,not commuting,Du,-566453,-1.19498e+06,12064
52537,F,36,working,health,not commuting,Ro,-557270,-1.19822e+06,17350
12919,F,55,working,publicsector,not commuting,Ho,-565318,-1.20152e+06,3116
18948,F,0,at home,undef,not commuting,Ho,-564608,-1.20241e+06,64
53198,F,3,at home,undef,not commuting,Ro,-559647,-1.20007e+06,16644
32587,M,28,at home,undef,not commuting,Du,-566587,-1.19517e+06,12051
13754,F,0,at home,undef,not commuting,Ho,-565624,-1.202e+06,3390
14928,F,73,retired,undef,not commuting,Ho,-563575,-1.20175e+06,6588
8442,M,60,retired,undef,not commuting,Ho,-565670,-1.20178e+06,2941
9175,F,34,at home,undef,not commuting,Ho,-564529,-1.20277e+06,475
48722,M,19,at home,undef,not commuting,Ra,-560897,-1.19542e+06,16012
41419,F,52,working,industry,not commuting,Mu,-571320,-1.1968e+06,15219
41189,F,38,working,construction,not commuting,Mu,-570589,-1.19555e+06,15054
16949,F,12,student,undef,not commuting,Ho,-564592,-1.20135e+06,10392
26456,M,5,at home,undef,not commuting,Ce,-577310,-1.19511e+06,10961
16315,F,33,working,industry,15 to 30 min,Ho,-564420,-1.20171e+06,3680
39785,F,61,retired,undef,not commuting,Mi,-569794,-1.20524e+06,14673
12281,M,2,at home,undef,not commuting,Ho,-565342,-1.20157e+06,2684
40359,F,23,working,tradeandmoto,not commuting,Mi,-569271,-1.20488e+06,14749
54548,M,37,at home,undef,not commuting,SP,-574280,-1.19895e+06,17538
29717,F,77,retired,undef,not commuting,Du,-565005,-1.19458e+06,11856
32446,F,20,student,undef,not commuting,Du,-565524,-1.195e+06,11889
14853,F,56,retired,undef,not commuting,Ho,-565823,-1.20216e+06,8191
15888,F,26,at home,undef,not commuting,Ho,-565617,-1.20164e+06,3169
4215,M,31,at home,undef,not commuting,Ho,-563909,-1.20204e+06,872
3256,F,36,working,industry,not commuting,Ho,-563987,-1.20261e+06,702
17127,M,24,at home,undef,not commuting,Ho,-565823,-1.20216e+06,8207
25497,F,85,retired,undef,not commuting,Ce,-577398,-1.19492e+06,10994
30673,M,32,at home,undef,not commuting,Du,-565973,-1.19524e+06,12663
16229,F,48,working,industry,not commuting,Ho,-563414,-1.20148e+06,6143
40987,F,63,working,agriculture,60 to 90 mins,Mu,-570539,-1.19552e+06,15062
17500,F,53,working,health,60 to 90 mins,Ho,-564354,-1.20314e+06,5175
36636,F,81,retired,undef,not commuting,Lu,-568337,-1.20342e+06,14091
30022,F,15,student,undef,15 to 30 min,Du,-565534,-1.19555e+06,12208
42393,F,78,retired,undef,not commuting,Mu,-570261,-1.19559e+06,15311
6137,F,64,retired,undef,not commuting,Ho,-564239,-1.20311e+06,4728
49771,M,42,working,industry,15 to 30 min,Ra,-560993,-1.19553e+06,16241
11242,M,38,working,it,not commuting,Ho,-563767,-1.20298e+06,9436
47953,F,26,at home,undef,not commuting,Ra,-560779,-1.19548e+06,16443
29684,M,57,retired,undef,not commuting,Du,-564790,-1.19459e+06,11980
21443,F,54,working,industry,not commuting,Ho,-564149,-1.20235e+06,8884
28580,M,40,working,construction,not commuting,DB,-571689,-1.2019e+06,11694
47325,M,75,retired,undef,not commuting,Ra,-560209,-1.19506e+06,16293
