id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
5845,F,4,at home,undef,not commuting,Ho,-564374,-1.20321e+06,1548
5846,M,14,student,undef,not commuting,Ho,-564374,-1.20321e+06,1548
5847,M,31,working,industry,not commuting,Ho,-563687,-1.2019e+06,1566
5848,F,30,working,industry,not commuting,Ho,-563687,-1.2019e+06,1566
5849,F,12,student,undef,not commuting,Ho,-563687,-1.2019e+06,1566
5850,M,7,student,undef,not commuting,Ho,-563687,-1.2019e+06,1566
5851,F,37,working,education,not commuting,Ho,-564598,-1.20178e+06,1926
5852,M,9,student,undef,not commuting,Ho,-564598,-1.20178e+06,1926
5853,F,16,working,tradeandmoto,not commuting,Ho,-564598,-1.20178e+06,1926
5854,M,52,working,education,not commuting,Ho,-563826,-1.20274e+06,1729
5855,F,60,retired,undef,not commuting,Ho,-563826,-1.20274e+06,1729
5856,M,71,retired,undef,not commuting,Ho,-563521,-1.20176e+06,1556
5857,F,67,retired,undef,not commuting,Ho,-563521,-1.20176e+06,1556
5858,M,33,working,publicsector,not commuting,Ho,-564265,-1.20192e+06,1425
5859,F,43,working,industry,not commuting,Ho,-564265,-1.20192e+06,1425
5860,M,62,retired,undef,not commuting,Ho,-564525,-1.20185e+06,632
5861,F,53,working,education,not commuting,Ho,-564276,-1.20208e+06,993
5862,M,55,working,tradeandmoto,not commuting,Ho,-564276,-1.20208e+06,993
5863,M,14,student,undef,not commuting,Ho,-564695,-1.20079e+06,1895
5864,M,49,working,industry,not commuting,Ho,-564695,-1.20079e+06,1895
5865,F,72,retired,undef,not commuting,Ho,-564854,-1.20183e+06,1390
5866,M,74,retired,undef,not commuting,Ho,-564854,-1.20183e+06,1390
5867,F,58,working,industry,not commuting,Ho,-563575,-1.20175e+06,1570
5868,F,33,at home,undef,not commuting,Ho,-563575,-1.20175e+06,1570
5869,M,35,working,adminetc,not commuting,Ho,-563575,-1.20175e+06,1570
5870,M,30,working,construction,not commuting,Ho,-563616,-1.20226e+06,1677
5871,M,37,at home,undef,not commuting,Ho,-563616,-1.20226e+06,1677
5872,M,58,working,it,not commuting,Ho,-564455,-1.20294e+06,1426
5873,F,58,working,transportation,not commuting,Ho,-564455,-1.20294e+06,1426
5874,M,65,retired,undef,not commuting,Ho,-564389,-1.20249e+06,1652
5875,F,61,retired,undef,not commuting,Ho,-564389,-1.20249e+06,1652
5876,M,67,retired,undef,not commuting,Ho,-564039,-1.20275e+06,1297
5877,F,63,retired,undef,not commuting,Ho,-564039,-1.20275e+06,1297
5878,M,65,retired,undef,not commuting,Ho,-565527,-1.20179e+06,1250
5879,F,57,retired,undef,not commuting,Ho,-565527,-1.20179e+06,1250
5880,M,36,at home,undef,not commuting,Ho,-565527,-1.20179e+06,1250
5881,M,21,student,undef,not commuting,Ho,-565843,-1.20173e+06,1651
5882,F,81,retired,undef,not commuting,Ho,-565843,-1.20173e+06,1651
5883,F,74,retired,undef,not commuting,Ho,-563712,-1.2029e+06,1752
5884,F,43,working,tradeandmoto,not commuting,Ho,-564317,-1.20314e+06,1546
5885,F,16,student,undef,not commuting,Ho,-564317,-1.20314e+06,1546
5886,M,47,at home,undef,not commuting,Ho,-564913,-1.20156e+06,1380
5887,M,27,at home,undef,not commuting,Ho,-564200,-1.20188e+06,1101
5888,F,11,student,undef,not commuting,Ho,-563644,-1.20265e+06,1734
5889,M,8,student,undef,not commuting,Ho,-563644,-1.20265e+06,1734
5890,F,36,working,construction,more than 90 mins,Ho,-563644,-1.20265e+06,1734
5891,M,34,working,it,not commuting,Ho,-563644,-1.20265e+06,1734
5892,M,23,at home,undef,not commuting,Ho,-563735,-1.20289e+06,1751
5893,M,10,student,undef,not commuting,Ho,-564690,-1.20221e+06,820
5894,F,33,at home,undef,not commuting,Ho,-564690,-1.20221e+06,820
5895,M,12,student,undef,not commuting,Ho,-565835,-1.20176e+06,1650
5896,F,38,working,transportation,not commuting,Ho,-565835,-1.20176e+06,1650
5897,M,18,working,tradeandmoto,not commuting,Ho,-565835,-1.20176e+06,1650
5898,M,32,working,adminetc,45 to 60 mins,Ho,-565519,-1.20194e+06,1234
5899,M,2,at home,undef,not commuting,Ho,-565519,-1.20194e+06,1234
5900,F,7,student,undef,not commuting,Ho,-565519,-1.20194e+06,1234
5901,F,33,working,tradeandmoto,not commuting,Ho,-565519,-1.20194e+06,1234
5902,M,54,working,industry,not commuting,Ho,-564114,-1.20273e+06,1363
5903,F,53,at home,undef,not commuting,Ho,-564114,-1.20273e+06,1363
5904,M,59,retired,undef,not commuting,Ho,-565366,-1.20154e+06,1308
5905,M,25,at home,undef,not commuting,Ho,-564557,-1.20176e+06,651
5906,F,22,at home,undef,not commuting,Ho,-564557,-1.20176e+06,651
5907,F,20,student,undef,not commuting,Ho,-565799,-1.2023e+06,1617
5908,M,18,student,undef,not commuting,Ho,-565799,-1.2023e+06,1617
5909,F,38,working,industry,not commuting,Ho,-565799,-1.2023e+06,1617
5910,M,24,working,agriculture,not commuting,Ho,-563996,-1.20357e+06,1459
5911,M,49,working,tradeandmoto,not commuting,Ho,-563996,-1.20357e+06,1459
5912,M,52,at home,undef,not commuting,Ho,-565191,-1.20191e+06,1209
5913,F,80,retired,undef,not commuting,Ho,-565191,-1.20191e+06,1209
5914,M,27,working,health,not commuting,Ho,-563613,-1.2018e+06,1555
5915,M,64,retired,undef,not commuting,Ho,-563613,-1.2018e+06,1555
5916,F,57,working,tradeandmoto,not commuting,Ho,-563613,-1.2018e+06,1555
5917,M,62,retired,undef,not commuting,Ho,-564388,-1.20155e+06,2141
5918,F,59,working,transportation,not commuting,Ho,-564388,-1.20155e+06,2141
5919,M,62,retired,undef,not commuting,Ho,-563697,-1.20248e+06,1680
5920,F,63,retired,undef,not commuting,Ho,-563697,-1.20248e+06,1680
5921,M,57,retired,undef,not commuting,Ho,-563697,-1.20248e+06,1680
5922,M,64,retired,undef,not commuting,Ho,-564021,-1.20306e+06,265
5923,F,62,retired,undef,not commuting,Ho,-564021,-1.20306e+06,265
5924,M,40,working,publicsector,not commuting,Ho,-564021,-1.20306e+06,265
5925,F,4,at home,undef,not commuting,Ho,-563141,-1.20177e+06,1373
5926,M,51,at home,undef,not commuting,Ho,-563141,-1.20177e+06,1373
5927,F,45,working,construction,not commuting,Ho,-563141,-1.20177e+06,1373
5928,F,81,retired,undef,not commuting,Ho,-564476,-1.2028e+06,1550
5929,M,51,at home,undef,not commuting,Ho,-565648,-1.20172e+06,1290
5930,M,62,retired,undef,not commuting,Ho,-564380,-1.20228e+06,356
5931,F,30,at home,undef,not commuting,Ho,-563697,-1.20248e+06,1680
5932,F,51,at home,undef,not commuting,Ho,-563773,-1.20273e+06,1727
5933,F,23,working,adminetc,less than 15min,Ho,-563773,-1.20273e+06,1727
5934,M,46,working,eatinghousing,not commuting,Ho,-563614,-1.20255e+06,1685
5935,F,40,working,industry,not commuting,Ho,-563614,-1.20255e+06,1685
5936,M,15,working,industry,not commuting,Ho,-563614,-1.20255e+06,1685
5937,M,42,at home,undef,not commuting,Ho,-563751,-1.20307e+06,1755
5938,F,54,working,industry,not commuting,Ho,-564547,-1.20179e+06,648
5939,M,79,retired,undef,not commuting,Ho,-564124,-1.20194e+06,970
5940,F,82,retired,undef,not commuting,Ho,-564124,-1.20194e+06,970
5941,M,56,retired,undef,not commuting,Ho,-564621,-1.20235e+06,1058
5942,F,57,working,education,not commuting,Ho,-564621,-1.20235e+06,1058
5943,F,56,retired,undef,not commuting,Ho,-565557,-1.20184e+06,1244
5944,M,80,retired,undef,not commuting,Ho,-564462,-1.20273e+06,958
5945,F,78,retired,undef,not commuting,Ho,-564462,-1.20273e+06,958
5946,F,49,working,education,15 to 30 min,Ho,-564033,-1.20225e+06,1849
5947,M,28,working,publicsector,not commuting,Ho,-564033,-1.20225e+06,1849
5948,M,23,working,transportation,not commuting,Ho,-564033,-1.20225e+06,1849
5949,F,19,working,industry,15 to 30 min,Ho,-564033,-1.20225e+06,1849
5950,F,43,working,industry,not commuting,Ho,-563751,-1.20307e+06,1755
5951,M,44,working,publicsector,not commuting,Ho,-563751,-1.20307e+06,1755
5952,M,24,student,undef,15 to 30 min,Ho,-563751,-1.20307e+06,1755
5953,F,46,working,banks,not commuting,Ho,-565234,-1.20179e+06,1355
5954,F,68,retired,undef,not commuting,Ho,-563659,-1.20235e+06,1678
5955,M,33,working,industry,not commuting,Ho,-564592,-1.20135e+06,1975
5956,M,74,retired,undef,not commuting,Ho,-563472,-1.20175e+06,1557
5957,F,73,retired,undef,not commuting,Ho,-563472,-1.20175e+06,1557
5958,F,64,retired,undef,not commuting,Ho,-564598,-1.20178e+06,1926
5959,F,76,retired,undef,not commuting,Ho,-563951,-1.20251e+06,1541
5960,F,64,working,health,less than 15min,Ho,-563773,-1.20273e+06,1727
5961,M,65,retired,undef,not commuting,Ho,-563773,-1.20273e+06,1727
5962,M,30,working,adminetc,not commuting,Ho,-563901,-1.20264e+06,1772
5963,F,26,working,agriculture,not commuting,Ho,-564454,-1.20258e+06,1663
5964,M,62,retired,undef,not commuting,Ho,-564422,-1.2024e+06,1654
5965,M,38,at home,undef,not commuting,Ho,-564334,-1.20326e+06,1763
5966,F,54,working,industry,not commuting,Ho,-564299,-1.20321e+06,1547
5967,M,55,retired,undef,not commuting,Ho,-564299,-1.20321e+06,1547
5968,M,32,working,industry,not commuting,Ho,-564299,-1.20321e+06,1547
5969,F,33,working,construction,not commuting,Ho,-565646,-1.20203e+06,1334
5970,F,29,working,agriculture,not commuting,Ho,-564597,-1.20292e+06,102
5971,M,4,at home,undef,not commuting,Ho,-564597,-1.20292e+06,102
5972,M,29,working,adminetc,not commuting,Ho,-564597,-1.20292e+06,102
5973,M,8,student,undef,not commuting,Ho,-564597,-1.20292e+06,102
5974,M,27,working,transportation,30 to 45 mins,Ho,-564176,-1.2023e+06,1869
5975,F,28,working,industry,not commuting,Ho,-564306,-1.20176e+06,1108
5976,F,39,working,industry,not commuting,Ho,-563917,-1.20225e+06,459
5977,F,64,retired,undef,not commuting,Ho,-563917,-1.20225e+06,459
5978,M,64,retired,undef,not commuting,Ho,-563917,-1.20225e+06,459
5979,M,37,at home,undef,not commuting,Ho,-565234,-1.20179e+06,1355
5980,F,28,at home,undef,not commuting,Ho,-565234,-1.20179e+06,1355
5981,M,19,working,construction,not commuting,Ho,-565702,-1.20171e+06,1294
5982,M,48,working,health,not commuting,Ho,-565702,-1.20171e+06,1294
5983,F,47,working,adminetc,not commuting,Ho,-565702,-1.20171e+06,1294
5984,M,53,at home,undef,not commuting,Ho,-563826,-1.20274e+06,1729
5985,F,46,working,health,not commuting,Ho,-563826,-1.20274e+06,1729
5986,F,21,at home,undef,not commuting,Ho,-563826,-1.20274e+06,1729
5987,F,43,working,industry,not commuting,Ho,-565428,-1.2016e+06,1274
5988,M,28,at home,undef,not commuting,Ho,-564299,-1.20321e+06,1547
5989,M,36,working,education,not commuting,Ho,-565669,-1.20211e+06,1330
5990,M,38,working,publicsector,45 to 60 mins,Ho,-565669,-1.20211e+06,1330
5991,F,61,retired,undef,not commuting,Ho,-565669,-1.20211e+06,1330
5992,M,74,retired,undef,not commuting,Ho,-563741,-1.20263e+06,1725
5993,M,43,working,eatinghousing,not commuting,Ho,-563741,-1.20263e+06,1725
5994,F,59,working,education,not commuting,Ho,-563477,-1.20168e+06,1558
5995,M,62,working,industry,60 to 90 mins,Ho,-563477,-1.20168e+06,1558
5996,F,33,at home,undef,not commuting,Ho,-563773,-1.20273e+06,1727
5997,F,0,at home,undef,not commuting,Ho,-563773,-1.20273e+06,1727
5998,M,38,at home,undef,not commuting,Ho,-563773,-1.20273e+06,1727
5999,M,2,at home,undef,not commuting,Ho,-563773,-1.20273e+06,1727
6000,F,59,working,industry,not commuting,Ho,-563943,-1.20262e+06,1781
6001,M,53,at home,undef,not commuting,Ho,-563741,-1.20305e+06,1754
6002,M,38,at home,undef,not commuting,Ho,-563653,-1.2025e+06,1682
6003,F,35,working,industry,not commuting,Ho,-563653,-1.2025e+06,1682
6004,M,17,student,undef,not commuting,Ho,-563653,-1.2025e+06,1682
6005,M,58,working,eatinghousing,not commuting,Ho,-562894,-1.20179e+06,1690
6006,F,22,student,undef,not commuting,Ho,-565465,-1.20207e+06,1349
6007,F,47,working,industry,not commuting,Ho,-565465,-1.20207e+06,1349
6008,F,53,at home,undef,not commuting,Ho,-564461,-1.20299e+06,1740
6009,M,54,working,industry,not commuting,Ho,-564461,-1.20299e+06,1740
6010,M,22,student,undef,not commuting,Ho,-564461,-1.20299e+06,1740
6011,F,63,retired,undef,not commuting,Ho,-565511,-1.20214e+06,1631
6012,M,67,retired,undef,not commuting,Ho,-565511,-1.20214e+06,1631
6013,M,20,student,undef,not commuting,Ho,-563712,-1.2029e+06,1752
6014,F,46,working,tradeandmoto,not commuting,Ho,-563712,-1.2029e+06,1752
6015,M,19,at home,undef,not commuting,Ho,-563712,-1.2029e+06,1752
6016,F,22,at home,undef,not commuting,Ho,-563712,-1.2029e+06,1752
6017,M,47,working,tradeandmoto,45 to 60 mins,Ho,-563712,-1.2029e+06,1752
6018,F,42,working,tradeandmoto,not commuting,Ho,-564169,-1.20197e+06,995
6019,M,40,at home,undef,not commuting,Ho,-564169,-1.20197e+06,995
6020,F,13,student,undef,not commuting,Ho,-564169,-1.20197e+06,995
6021,M,17,student,undef,not commuting,Ho,-564169,-1.20197e+06,995
6022,F,16,student,undef,not commuting,Ho,-564169,-1.20197e+06,995
6023,M,4,at home,undef,not commuting,Ho,-564169,-1.20197e+06,995
6024,F,9,student,undef,not commuting,Ho,-564169,-1.20197e+06,995
6025,F,83,retired,undef,not commuting,Ho,-565663,-1.20218e+06,1444
6026,M,71,retired,undef,not commuting,Ho,-565663,-1.20218e+06,1444
6027,F,53,at home,undef,not commuting,Ho,-565663,-1.20218e+06,1444
6028,F,59,retired,undef,not commuting,Ho,-563120,-1.20171e+06,1474
6029,M,60,retired,undef,not commuting,Ho,-563120,-1.20171e+06,1474
6030,F,34,working,tradeandmoto,not commuting,Ho,-565502,-1.20163e+06,1616
6031,M,31,working,adminetc,not commuting,Ho,-565502,-1.20163e+06,1616
6032,M,57,working,tradeandmoto,less than 15min,Ho,-565502,-1.20163e+06,1616
6033,F,54,working,tradeandmoto,not commuting,Ho,-565502,-1.20163e+06,1616
6034,M,10,student,undef,not commuting,Ho,-565502,-1.20163e+06,1616
6035,F,3,at home,undef,not commuting,Ho,-565502,-1.20163e+06,1616
6036,F,17,working,transportation,not commuting,Ho,-564027,-1.20189e+06,882
6037,F,39,working,tradeandmoto,not commuting,Ho,-564027,-1.20189e+06,882
6038,M,44,working,tradeandmoto,not commuting,Ho,-564027,-1.20189e+06,882
6039,M,56,working,construction,not commuting,Ho,-563741,-1.20263e+06,1725
6040,F,59,working,industry,not commuting,Ho,-563741,-1.20263e+06,1725
6041,M,36,working,banks,not commuting,Ho,-563751,-1.20307e+06,1755
6042,F,34,at home,undef,not commuting,Ho,-563751,-1.20307e+06,1755
6043,M,0,at home,undef,not commuting,Ho,-563751,-1.20307e+06,1755
6044,M,58,working,industry,not commuting,Ho,-563739,-1.20191e+06,1410
6045,F,33,working,industry,more than 90 mins,Ho,-563477,-1.20168e+06,1558
6046,F,60,retired,undef,not commuting,Ho,-563811,-1.20256e+06,1777
6047,M,7,student,undef,not commuting,Ho,-564565,-1.20195e+06,1431
6048,F,34,working,transportation,not commuting,Ho,-564565,-1.20195e+06,1431
6049,F,4,at home,undef,not commuting,Ho,-564565,-1.20195e+06,1431
6050,M,37,working,industry,not commuting,Ho,-565610,-1.20171e+06,1253
6051,F,59,working,health,not commuting,Ho,-562766,-1.20165e+06,1407
6052,M,61,retired,undef,not commuting,Ho,-562766,-1.20165e+06,1407
6053,M,28,working,industry,not commuting,Ho,-562766,-1.20165e+06,1407
6054,F,69,retired,undef,not commuting,Ho,-565331,-1.20165e+06,1281
6055,M,56,working,adminetc,not commuting,Ho,-564668,-1.20198e+06,158
6056,F,37,at home,undef,not commuting,Ho,-565925,-1.20218e+06,1180
6057,F,16,student,undef,not commuting,Ho,-565925,-1.20218e+06,1180
6058,F,12,student,undef,not commuting,Ho,-565925,-1.20218e+06,1180
6059,M,40,at home,undef,not commuting,Ho,-565925,-1.20218e+06,1180
6060,M,35,working,adminetc,not commuting,Ho,-563841,-1.20291e+06,1779
6061,F,30,working,industry,not commuting,Ho,-565783,-1.20179e+06,1649
6062,M,2,at home,undef,not commuting,Ho,-565783,-1.20179e+06,1649
6063,M,32,working,publicsector,not commuting,Ho,-565783,-1.20179e+06,1649
6064,F,48,at home,undef,not commuting,Ho,-563653,-1.2025e+06,1682
6065,M,45,working,adminetc,15 to 30 min,Ho,-563653,-1.2025e+06,1682
6066,F,20,working,construction,not commuting,Ho,-563653,-1.2025e+06,1682
6067,F,62,retired,undef,not commuting,Ho,-563957,-1.20198e+06,1262
6068,M,43,working,industry,not commuting,Ho,-563433,-1.20161e+06,1560
6069,F,73,retired,undef,not commuting,Ho,-564598,-1.20178e+06,1926
6070,F,82,retired,undef,not commuting,Ho,-563052,-1.20107e+06,1968
6071,F,71,retired,undef,not commuting,Ho,-565111,-1.20165e+06,1897
6072,M,48,at home,undef,not commuting,Ho,-565111,-1.20165e+06,1897
6073,M,33,at home,undef,not commuting,Ho,-564476,-1.2028e+06,1550
6074,F,35,working,construction,not commuting,Ho,-566043,-1.20208e+06,1197
6075,M,32,working,industry,not commuting,Ho,-563679,-1.20256e+06,1683
6076,F,53,working,tradeandmoto,not commuting,Ho,-563679,-1.20256e+06,1683
6077,M,56,working,industry,45 to 60 mins,Ho,-563679,-1.20256e+06,1683
6078,M,25,at home,undef,not commuting,Ho,-563115,-1.20183e+06,2113
6079,F,32,working,health,not commuting,Ho,-563115,-1.20183e+06,2113
6080,F,51,working,construction,not commuting,Ho,-563115,-1.20183e+06,2113
6081,F,66,retired,undef,not commuting,Ho,-564584,-1.20153e+06,2012
6082,M,67,retired,undef,not commuting,Ho,-563509,-1.20351e+06,1937
6083,F,66,retired,undef,not commuting,Ho,-563509,-1.20351e+06,1937
6084,F,56,retired,undef,not commuting,Ho,-564153,-1.20186e+06,1095
6085,F,50,at home,undef,not commuting,Ho,-563472,-1.20175e+06,1557
6086,F,41,working,construction,not commuting,Ho,-563667,-1.20164e+06,1569
6087,F,22,student,undef,not commuting,Ho,-563667,-1.20164e+06,1569
6088,M,20,at home,undef,not commuting,Ho,-563667,-1.20164e+06,1569
6089,F,14,student,undef,not commuting,Ho,-563667,-1.20164e+06,1569
6090,M,0,at home,undef,not commuting,Ho,-563667,-1.20164e+06,1569
6091,F,64,working,construction,not commuting,Ho,-565465,-1.20207e+06,1349
6092,M,68,retired,undef,not commuting,Ho,-565465,-1.20207e+06,1349
6093,F,68,retired,undef,not commuting,Ho,-565646,-1.20203e+06,1334
6094,M,71,retired,undef,not commuting,Ho,-565646,-1.20203e+06,1334
6095,M,64,retired,undef,not commuting,Ho,-563199,-1.20161e+06,1636
6096,F,65,retired,undef,not commuting,Ho,-563199,-1.20161e+06,1636
6097,M,5,at home,undef,not commuting,Ho,-564012,-1.20193e+06,926
6098,M,32,working,health,not commuting,Ho,-564012,-1.20193e+06,926
6099,M,10,student,undef,not commuting,Ho,-564012,-1.20193e+06,926
6100,F,34,at home,undef,not commuting,Ho,-564012,-1.20193e+06,926
6101,F,26,working,adminetc,not commuting,Ho,-563773,-1.20301e+06,1756
6102,M,27,at home,undef,not commuting,Ho,-563773,-1.20301e+06,1756
6103,M,68,retired,undef,not commuting,Ho,-563936,-1.20196e+06,550
6104,F,11,student,undef,not commuting,Ho,-565799,-1.2023e+06,1617
6105,M,35,working,publicsector,not commuting,Ho,-565799,-1.2023e+06,1617
6106,F,35,at home,undef,not commuting,Ho,-565799,-1.2023e+06,1617
6107,M,9,student,undef,not commuting,Ho,-565799,-1.2023e+06,1617
6108,F,45,working,tradeandmoto,not commuting,Ho,-565502,-1.20163e+06,1616
6109,F,26,working,industry,not commuting,Ho,-565502,-1.20163e+06,1616
6110,M,53,working,industry,15 to 30 min,Ho,-565502,-1.20163e+06,1616
6111,F,54,working,adminetc,not commuting,Ho,-565463,-1.20164e+06,1265
6112,M,55,retired,undef,not commuting,Ho,-565463,-1.20164e+06,1265
6113,F,26,working,education,not commuting,Ho,-565463,-1.20164e+06,1265
6114,M,33,working,industry,not commuting,Ho,-563414,-1.20148e+06,1564
6115,M,55,working,industry,not commuting,Ho,-565647,-1.20182e+06,1342
6116,F,83,retired,undef,not commuting,Ho,-563852,-1.20323e+06,1984
6117,M,87,retired,undef,not commuting,Ho,-563852,-1.20323e+06,1984
6118,F,53,at home,undef,not commuting,Ho,-565326,-1.20183e+06,1356
6119,M,52,working,tradeandmoto,not commuting,Ho,-563703,-1.20277e+06,1731
6120,F,52,at home,undef,not commuting,Ho,-563703,-1.20277e+06,1731
6121,F,29,working,adminetc,not commuting,Ho,-563703,-1.20277e+06,1731
6122,M,58,working,education,not commuting,Ho,-565557,-1.20184e+06,1244
6123,F,70,retired,undef,not commuting,Ho,-563987,-1.20261e+06,436
6124,M,39,working,health,not commuting,Ho,-563987,-1.20261e+06,436
6125,F,32,working,industry,not commuting,Ho,-563653,-1.2025e+06,1682
6126,M,32,at home,undef,not commuting,Ho,-563653,-1.2025e+06,1682
6127,M,59,working,industry,15 to 30 min,Ho,-564169,-1.20197e+06,995
6128,F,29,at home,undef,not commuting,Ho,-564169,-1.20197e+06,995
6129,M,44,working,tradeandmoto,not commuting,Ho,-563611,-1.2024e+06,1681
6130,F,37,working,construction,not commuting,Ho,-563970,-1.20305e+06,218
6131,M,48,at home,undef,not commuting,Ho,-564420,-1.20171e+06,1366
6132,M,65,retired,undef,not commuting,Ho,-564036,-1.20261e+06,491
6133,F,63,retired,undef,not commuting,Ho,-564036,-1.20261e+06,491
6134,M,51,at home,undef,not commuting,Ho,-563477,-1.20168e+06,1558
6135,F,50,working,publicsector,not commuting,Ho,-563477,-1.20168e+06,1558
6136,M,26,working,industry,not commuting,Ho,-563477,-1.20168e+06,1558
6137,F,64,retired,undef,not commuting,Ho,-564239,-1.20311e+06,1438
6138,M,67,retired,undef,not commuting,Ho,-564239,-1.20311e+06,1438
6139,F,57,working,industry,45 to 60 mins,Ho,-563915,-1.2027e+06,1773
6140,M,14,student,undef,not commuting,Ho,-564316,-1.20212e+06,803
6141,M,56,retired,undef,not commuting,Ho,-563993,-1.20246e+06,2120
6142,F,79,retired,undef,not commuting,Ho,-564334,-1.20326e+06,1763
6143,F,91,retired,undef,not commuting,Ho,-563741,-1.20305e+06,1754
6144,M,5,at home,undef,not commuting,Ho,-565039,-1.20165e+06,1400
6145,F,28,working,adminetc,not commuting,Ho,-565039,-1.20165e+06,1400
6146,F,23,at home,undef,not commuting,Ho,-565381,-1.20158e+06,1275
6147,M,46,working,publicsector,not commuting,Ho,-565366,-1.20154e+06,1308
6148,M,55,working,health,not commuting,Ho,-563951,-1.20251e+06,1541
6149,M,69,retired,undef,not commuting,Ho,-564270,-1.20246e+06,387
6150,F,63,retired,undef,not commuting,Ho,-563816,-1.20192e+06,1224
6151,M,42,working,adminetc,30 to 45 mins,Ho,-563816,-1.20192e+06,1224
6152,M,58,working,it,not commuting,Ho,-563764,-1.20269e+06,1726
6153,F,57,working,industry,not commuting,Ho,-563764,-1.20269e+06,1726
6154,M,26,at home,undef,not commuting,Ho,-563679,-1.20256e+06,1683
6155,F,47,working,adminetc,not commuting,Ho,-563679,-1.20256e+06,1683
6156,M,22,at home,undef,not commuting,Ho,-564558,-1.2016e+06,2036
6157,F,44,working,publicsector,not commuting,Ho,-564558,-1.2016e+06,2036
6158,F,54,working,tradeandmoto,not commuting,Ho,-564163,-1.20227e+06,1796
6159,M,68,retired,undef,not commuting,Ho,-563972,-1.20354e+06,123
6160,M,15,student,undef,15 to 30 min,Ho,-565039,-1.20165e+06,1400
6161,M,27,working,adminetc,not commuting,Ho,-565039,-1.20165e+06,1400
6162,M,35,working,industry,not commuting,Ho,-565519,-1.2016e+06,1312
6163,F,64,retired,undef,not commuting,Ho,-564114,-1.20273e+06,1363
6164,M,21,student,undef,not commuting,Ho,-564668,-1.20198e+06,158
6165,F,23,working,transportation,not commuting,Ho,-564668,-1.20198e+06,158
6166,F,39,working,industry,not commuting,Ho,-565428,-1.2016e+06,1274
6167,F,67,retired,undef,not commuting,Ho,-563263,-1.20164e+06,1634
6168,F,32,at home,undef,not commuting,Ho,-563696,-1.20232e+06,1676
6169,F,55,working,construction,15 to 30 min,Ho,-565586,-1.20189e+06,1341
6170,F,51,working,industry,not commuting,Ho,-564112,-1.20234e+06,402
6171,F,80,retired,undef,not commuting,Ho,-565390,-1.20165e+06,1280
6172,F,49,at home,undef,not commuting,Ho,-563665,-1.20195e+06,1567
6173,M,18,working,transportation,not commuting,Ho,-562673,-1.19906e+06,1405
6174,M,15,student,undef,not commuting,Ho,-562673,-1.19906e+06,1405
6175,M,40,working,health,not commuting,Ho,-562673,-1.19906e+06,1405
6176,F,37,working,tradeandmoto,30 to 45 mins,Ho,-562673,-1.19906e+06,1405
6177,F,35,working,industry,not commuting,Ho,-563659,-1.20235e+06,1678
6178,M,16,student,undef,not commuting,Ho,-563659,-1.20235e+06,1678
6179,M,33,working,industry,not commuting,Ho,-563659,-1.20235e+06,1678
6180,M,4,at home,undef,not commuting,Ho,-563659,-1.20235e+06,1678
6181,M,37,working,industry,not commuting,Ho,-563687,-1.2019e+06,1566
6182,M,50,working,industry,45 to 60 mins,Ho,-564511,-1.20229e+06,1891
6183,M,14,student,undef,not commuting,Ho,-564511,-1.20229e+06,1891
6184,F,36,at home,undef,not commuting,Ho,-564511,-1.20229e+06,1891
6185,F,41,working,education,not commuting,Ho,-563365,-1.20146e+06,1565
6186,F,29,working,industry,not commuting,Ho,-563116,-1.20179e+06,1370
6187,F,8,student,undef,not commuting,Ho,-563116,-1.20179e+06,1370
6188,F,10,student,undef,not commuting,Ho,-563116,-1.20179e+06,1370
6189,M,41,working,banks,not commuting,Ho,-563116,-1.20179e+06,1370
6190,M,32,working,eatinghousing,not commuting,Ho,-565556,-1.20195e+06,1303
6191,F,66,retired,undef,not commuting,Ho,-565556,-1.20195e+06,1303
6192,M,42,working,transportation,60 to 90 mins,Ho,-563764,-1.20269e+06,1726
6193,F,15,student,undef,30 to 45 mins,Ho,-563764,-1.20269e+06,1726
6194,F,42,at home,undef,not commuting,Ho,-563764,-1.20269e+06,1726
6195,F,60,retired,undef,not commuting,Ho,-563867,-1.20236e+06,1879
6196,M,61,working,education,not commuting,Ho,-563867,-1.20236e+06,1879
6197,M,26,working,transportation,not commuting,Ho,-563867,-1.20236e+06,1879
6198,M,63,retired,undef,not commuting,Ho,-565539,-1.20206e+06,1292
6199,F,60,retired,undef,not commuting,Ho,-565539,-1.20206e+06,1292
6200,F,56,retired,undef,not commuting,Ho,-565574,-1.20211e+06,1351
6201,M,60,retired,undef,not commuting,Ho,-565574,-1.20211e+06,1351
6202,F,33,at home,undef,not commuting,Ho,-565574,-1.20211e+06,1351
6203,F,31,at home,undef,not commuting,Ho,-564389,-1.20249e+06,1652
6204,M,31,working,publicsector,not commuting,Ho,-564389,-1.20249e+06,1652
6205,F,8,student,undef,not commuting,Ho,-564389,-1.20249e+06,1652
6206,M,0,at home,undef,not commuting,Ho,-564389,-1.20249e+06,1652
6207,F,30,working,health,not commuting,Ho,-564913,-1.20156e+06,1380
6208,M,34,working,publicsector,not commuting,Ho,-564913,-1.20156e+06,1380
6209,F,11,student,undef,not commuting,Ho,-564913,-1.20156e+06,1380
6210,F,54,working,industry,not commuting,Ho,-563741,-1.20305e+06,1754
6211,M,59,working,tradeandmoto,not commuting,Ho,-563741,-1.20305e+06,1754
